dgp,n,method,bias_mean,bias_sd,rmse_mean,rmse_sd,rmse_p90,mae_mean,spearman_mean,gates_rmse_mean,clan_diff_x1_mean,clan_diff_x2_mean,clan_diff_sin_pi_x2_mean,clan_diff_abs_x2_m05_mean,pointwise_cover_rate_mean,pointwise_ci_len_mean,pointwise_se_cv_mean,pointwise_cover_q1_mean,pointwise_cover_q2_mean,pointwise_cover_q3_mean,pointwise_cover_q4_mean,pointwise_cover_q5_mean
DGP3,1000,CF,-0.033335737637046,0.0698014515939081,0.3459048543475991,0.0261473505203413,0.3719644101937346,0.2857856084954997,0.5932811123244494,0.1073932579114708,0.5900107585515157,-0.0288954514732465,0.0748244458806177,-0.0402799225637899,0.7302,0.8362335128179681,0.2790828855032355,0.5856666666666667,0.8260000000000001,0.8123333333333334,0.7933333333333333,0.6336666666666666
DGP3,1000,DML-CF,-0.0161665511501157,0.0941843764467454,0.3030865633219851,0.0576621112326565,0.4019588425306974,0.2453205327566052,0.7164675986703948,0.1158486562476123,0.4476811232007268,-0.0593657147836949,0.4008344780060369,-0.1850870572541039,0.808,0.879325754814731,0.3209689464256284,0.6460000000000001,0.92,0.9386666666666664,0.8723333333333332,0.6630000000000001
DGP3,1000,DML-CF_misspec,0.0179051115481704,0.0941071352906562,0.3740530273798332,0.0493249334182241,0.442205251665888,0.3005444597987251,0.4923351277405109,0.1123199229119841,0.3970777745840422,-0.0389563400030629,,,0.7647333333333335,0.9404315271260224,0.3027724751171928,0.513,0.8673333333333333,0.9346666666666668,0.8783333333333334,0.6303333333333332
DGP3,1000,ORF,-0.0646696469285187,0.1174686165181279,0.3620122710684132,0.0454357535266573,0.4293033124589618,0.2962554763808987,0.6018850251401006,0.1439717083211765,0.5314338920680227,-0.0865342800048704,0.1626140329679203,-0.0792540319643423,0.9220666666666668,1.364323546918619,0.2771124543102145,0.8256666666666667,0.9896666666666668,0.9966666666666666,0.964,0.8343333333333334
DGP3,1000,ORF_misspec,-0.6298587823042079,0.0885549011668595,0.7172617668913218,0.0863680114278538,0.8283114509424829,0.6473172910180907,0.5837663382653531,0.634660097319004,0.5142015331543579,-0.0609338576245698,,,0.4959999999999999,1.3414688458510655,0.3018022485642946,0.9716666666666663,0.6506666666666665,0.3460000000000001,0.277,0.2346666666666666
DGP4,250,CF,0.2952594707163007,0.368553250539506,0.5987454650082334,0.2040846686219157,0.9339303025397904,0.4994061453379383,0.3192429143402484,0.4463414362605739,0.30442090458949,-0.0182536429019243,0.0796617475264796,-0.0409335777790797,0.7722666666666667,1.5624905945092742,0.2281856862496965,0.5076666666666667,0.7303333333333335,0.8466666666666666,0.8820000000000001,0.8946666666666666
DGP4,250,DML-CF,0.0575281705726905,0.3498438484973781,0.5293917419842282,0.1491225544118946,0.7062431723059948,0.4367844410040049,0.2854506746026984,0.3446070263461752,0.1993116047130874,0.013764915686093,0.1537677962048323,-0.0760864182865104,0.7990666666666667,1.4987751990035387,0.232089405969933,0.6176666666666666,0.8226666666666667,0.8660000000000002,0.886,0.8029999999999998
DGP4,250,ORF,0.0558198905487875,0.4188545284622664,0.772854123506955,0.2120234600181157,1.0259777752993513,0.6317805031443857,0.2057037636150545,0.6413710243556496,0.263703953602022,-0.0509831191336595,-0.0149274186751818,0.0054137343618889,0.9517333333333332,3.125352509845541,0.3154286064459336,0.8833333333333331,0.9816666666666668,0.9756666666666668,0.9636666666666668,0.9543333333333331
DGP4,500,CF,0.1379460107102173,0.2434275318689052,0.4805188419062077,0.1062814999470139,0.6345826054657446,0.3916302014069321,0.4090613898455593,0.2920405458391125,0.4031604035883783,0.0073967151700373,0.059767023253605,-0.0318643067782125,0.8134,1.381755874163826,0.256409089131287,0.6046666666666667,0.8376666666666666,0.8770000000000001,0.8930000000000002,0.8546666666666666
DGP4,500,DML-CF,-0.0258044400575935,0.2516281264400642,0.4421909056446053,0.1006559529016512,0.5273656312006235,0.36150463184873,0.4247962847851391,0.2333297715548924,0.3078200342015583,0.014498393131764,0.1783664588941467,-0.0867365171262038,0.8033333333333332,1.2630742546785485,0.2674547090439905,0.6786666666666666,0.8863333333333332,0.9113333333333332,0.8586666666666666,0.6816666666666666
